ID,OPEID,Institution Name,City,State,Foreign Gift Received Date,Foreign Gift Amount,Gift Type,Country of Giftor,Giftor Name
11073,144400,George Washington University,Washington,DC,43465,71603,Contract,SAUDI ARABIA,Taibah University
11074,144400,George Washington University,Washington,DC,43465,2100000,Contract,BERMUDA,THE ATLANTIC PHILANTHROPIES
11075,144400,George Washington University,Washington,DC,43465,40000,Contract,INDIA,PEERLESS HOSPITEX HOSPITAL
11076,144400,George Washington University,Washington,DC,43465,26683,Contract,TRINIDAD,Arthur Lok Jack Graduate School of
11077,144400,George Washington University,Washington,DC,43465,3389,Contract,TURKEY,Government of Turkey
11078,144400,George Washington University,Washington,DC,43465,608805,Contract,UNITED ARAB EMIRATES,Government of UEA
11079,144400,George Washington University,Washington,DC,43465,191354,Contract,ENGLAND,ABERYSTWYTH UNIVERSITY
11080,144400,George Washington University,Washington,DC,43465,202955,Contract,ENGLAND,INFORMA UK
11081,144400,George Washington University,Washington,DC,43465,357600,Contract,ENGLAND,OVERSEAS DEVELOPMENT INSTITUTE
11082,144400,George Washington University,Washington,DC,43465,388560,Contract,ENGLAND,THE CHILDREN'S INVESTMENT FUND FOUN
11083,144400,George Washington University,Washington,DC,43465,274967,Contract,INDIA,MANDKE FOUNDATION
11084,144400,George Washington University,Washington,DC,43465,281345,Contract,OMAN,Government of Oman
11085,144400,George Washington University,Washington,DC,43465,102000,Contract,PANAMA,ADEN - Universite De Management De
11086,144400,George Washington University,Washington,DC,43465,8221956,Contract,SAUDI ARABIA,Government of Saudi Arabia
11087,144400,George Washington University,Washington,DC,43465,59973,Contract,INDIA,MAX HEALTHCARE INSTITUTE
11088,144400,George Washington University,Washington,DC,43465,272075,Contract,INDIA,BABY MEMORIAL HOSPITAL LTD
11089,144400,George Washington University,Washington,DC,43465,366728,Contract,KAZAKHSTAN,Government of Kazakhstan
11090,144400,George Washington University,Washington,DC,43465,380304,Contract,CHINA,Government of China
11091,144400,George Washington University,Washington,DC,43646,260659,Contract,SAUDI ARABIA,KING ABDULLAH UNIVERSITY OF SCIENCE
11092,144400,George Washington University,Washington,DC,43646,269947,Contract,SOUTH KOREA,KOREA DEVELOPMENT INSTITUTE
11093,144400,George Washington University,Washington,DC,43646,2573950,Contract,BERMUDA,THE ATLANTIC PHILANTHROPIES
11094,144400,George Washington University,Washington,DC,43646,342761,Contract,CHINA,Government of China
11095,144400,George Washington University,Washington,DC,43646,2912252,Contract,SAUDI ARABIA,Government of Saudi Arabia
11096,144400,George Washington University,Washington,DC,43646,309970,Contract,INDIA,DM EDUCATION
11097,144400,George Washington University,Washington,DC,43646,443941,Contract,KUWAIT,Government of Kuwait
11098,144400,George Washington University,Washington,DC,43646,298700,Monetary Gift,MEXICO,Fundacion Carlos Slim AC
11099,144400,George Washington University,Washington,DC,43646,405000,Monetary Gift,SOUTH KOREA,Korea Foundation
11100,144400,George Washington University,Washington,DC,43646,445542,Contract,UNITED ARAB EMIRATES,Government of UEA
11101,144400,George Washington University,Washington,DC,43646,317961,Contract,ENGLAND,WELLCOME TRUST
11102,144400,George Washington University,Washington,DC,43829,62475,Contract,INDIA,MANDKE FOUNDATION
11103,144400,George Washington University,Washington,DC,43829,59973,Contract,INDIA,MAX HEALTHCARE
11104,144400,George Washington University,Washington,DC,43830,155896,Contract,ENGLAND,ABERYSTWYTH UNIVERSITY
11105,144400,George Washington University,Washington,DC,43830,49524,Contract,SOUTH KOREA,THE KOREA FOUNDATION
11106,144400,George Washington University,Washington,DC,43830,492479,Contract,KAZAKHSTAN,Government of Kazakhstan
11107,144400,George Washington University,Washington,DC,43830,290012,Contract,SOUTH KOREA,Government of South Korea
11108,144400,George Washington University,Washington,DC,43830,70000,Contract,INDIA,MEENAKSHI MISION HOSPITAL
11109,144400,George Washington University,Washington,DC,43830,431781,Contract,UNITED ARAB EMIRATES,Government of UEA
11110,144400,George Washington University,Washington,DC,43830,80000,Contract,INDIA,PEERLESS HOSPITEX
11111,144400,George Washington University,Washington,DC,43830,27970,Contract,INDIA,MIMS ACADEMY TRUST
11112,144400,George Washington University,Washington,DC,43830,269556,Contract,KUWAIT,Government of Kuwait
11113,144400,George Washington University,Washington,DC,43830,250227,Contract,PANAMA,ADEN - Universite De Management De
11114,144400,George Washington University,Washington,DC,43830,536795,Contract,QATAR,Government of Qatar
11115,144400,George Washington University,Washington,DC,43830,7521757,Contract,SAUDI ARABIA,Government of Saudi Arabia
11116,144400,George Washington University,Washington,DC,43830,702207,Contract,ENGLAND,WELLCOME TRUST
11117,144400,George Washington University,Washington,DC,43830,202955,Contract,ENGLAND,INFORMA UK
11118,144400,George Washington University,Washington,DC,43830,502725,Contract,BAHRAIN,Ahlia University
11119,144400,George Washington University,Washington,DC,43830,30000000,Monetary Gift,BERMUDA,THE ATLANTIC PHILANTHROPIES
11120,144400,George Washington University,Washington,DC,43830,193000,Contract,CHILE,UNIVERSIDAD DE CHILE
11121,144400,George Washington University,Washington,DC,43830,436284,Contract,CHINA,Government of China
11122,144400,George Washington University,Washington,DC,43830,299278,Contract,DENMARK,NOVO NORDISK
11123,144400,George Washington University,Washington,DC,43830,236396,Contract,FRANCE,FONDATION LEDUCQ
11124,144400,George Washington University,Washington,DC,43830,47190,Contract,INDIA,BABY MEMORIAL HOSPITAL
11125,144400,George Washington University,Washington,DC,43830,256792,Contract,SPAIN,UNIVERSIDAD DE NAVARRA
11126,144400,George Washington University,Washington,DC,43830,13236,Contract,TRINIDAD,Arthur Lok Jack Graduate School of
11127,144500,Georgetown University,Washington,DC,41753,953810,Contract,ENGLAND,Rio Tinto
11128,144500,Georgetown University,Washington,DC,41788,436076,Contract,FRANCE,Universite de Versailles
11129,144500,Georgetown University,Washington,DC,41817,490118,Monetary Gift,ENGLAND,UK Friends of Georgetown. LTD.
11130,144500,Georgetown University,Washington,DC,41820,612507,Contract,CHINA,China Construction Bank
11131,144500,Georgetown University,Washington,DC,41820,35104075,Contract,QATAR,Qatar Foundation
11132,144500,Georgetown University,Washington,DC,41852,375000,Monetary Gift,ENGLAND,George Goulandris
11133,144500,Georgetown University,Washington,DC,41883,250000,Monetary Gift,SAUDI ARABIA,Suad Juffali
11134,144500,Georgetown University,Washington,DC,41913,358600,Contract,SOUTH KOREA,SK Telecome
11135,144500,Georgetown University,Washington,DC,41935,641189,Contract,CHINA,China Construction Bank
11136,144500,Georgetown University,Washington,DC,41961,783062,Monetary Gift,ENGLAND,UK Friends of Georgetown. LTD.
11137,144500,Georgetown University,Washington,DC,41975,488601,Contract,ENGLAND,Rio Tinto
11138,144500,Georgetown University,Washington,DC,42003,1313526,Contract,FRANCE,Universite de Versailles
11139,144500,Georgetown University,Washington,DC,42003,5500000,Monetary Gift,SAUDI ARABIA,Saad Hariri
11140,144500,Georgetown University,Washington,DC,42004,24436092,Contract,QATAR,Qatar Foundation
11141,144500,Georgetown University,Washington,DC,42019,1000000,Monetary Gift,HONG KONG,Tung Foundation
11142,144500,Georgetown University,Washington,DC,42032,284000,Contract,BRAZIL,Libbs Farmaceutica
11143,144500,Georgetown University,Washington,DC,42032,654277,Monetary Gift,ENGLAND,UK Friends of Georgetown. LTD.
11144,144500,Georgetown University,Washington,DC,42035,1068750,Monetary Gift,THE NETHERLANDS,Stichting Porticus
11145,144500,Georgetown University,Washington,DC,42145,1000000,Monetary Gift,FRANCE,Henri Boufour
11146,144500,Georgetown University,Washington,DC,42151,270126,Contract,ENGLAND,Wellcome Trust
11147,144500,Georgetown University,Washington,DC,42160,5000000,Monetary Gift,JAPAN,Government of Japan
11148,144500,Georgetown University,Washington,DC,42185,250000,Monetary Gift,SAUDI ARABIA,Suad Juffali
11149,144500,Georgetown University,Washington,DC,42185,596455,Contract,GERMANY,European Molecular Biology
11150,144500,Georgetown University,Washington,DC,42185,494813,Contract,QATAR,Josoor Institute
11151,144500,Georgetown University,Washington,DC,42192,702228,Contract,FRANCE,Universite de Versailles
11152,144500,Georgetown University,Washington,DC,42212,5000000,Monetary Gift,GREECE,Navigator Tankers Management SA
11153,144500,Georgetown University,Washington,DC,42270,421150,Contract,CHINA,Government of Guangdong
11154,144500,Georgetown University,Washington,DC,42275,938142,Contract,SINGAPORE,Human Capital Singapore
11155,144500,Georgetown University,Washington,DC,42308,192912,Monetary Gift,ENGLAND,UK Friends of Georgetown. LTD.
11156,144500,Georgetown University,Washington,DC,42317,394109,Contract,GERMANY,European Molecular Biology
11157,144500,Georgetown University,Washington,DC,42339,25916911,Contract,QATAR,Qatar Foundation
11158,144500,Georgetown University,Washington,DC,42353,264179,Contract,SPAIN,Fundacion Univ Loyola Andalucia
11159,144500,Georgetown University,Washington,DC,42353,157761,Monetary Gift,THE NETHERLANDS,Stichting Porticus
11160,144500,Georgetown University,Washington,DC,42423,3000000,Monetary Gift,HONG KONG,Winston Zee
11161,144500,Georgetown University,Washington,DC,42429,250000,Contract,CHINA,Agricultural Bank of China
11162,144500,Georgetown University,Washington,DC,42444,1045000,Monetary Gift,THE NETHERLANDS,Stichting Porticus
11163,144500,Georgetown University,Washington,DC,42460,3817917,Contract,QATAR,Jasoor Institute
11164,144500,Georgetown University,Washington,DC,42515,569238,Contract,SPAIN,Esade
11165,144500,Georgetown University,Washington,DC,42542,1000000,Monetary Gift,HONG KONG,Spring Breeze Foundation
11166,144500,Georgetown University,Washington,DC,42551,32232861,Contract,QATAR,Qatar Foundation
11167,144500,Georgetown University,Washington,DC,42562,265240,Contract,FRANCE,Universite de Versailles
11168,144500,Georgetown University,Washington,DC,42563,250000,Contract,CHINA,Agricultural Bank of China
11169,144500,Georgetown University,Washington,DC,42563,745847,Contract,SPAIN,Esade
11170,144500,Georgetown University,Washington,DC,42566,24798288,Contract,QATAR,Qatar Foundation
11171,144500,Georgetown University,Washington,DC,42566,554138,Contract,QATAR,Qatar National Research Fund
11172,144500,Georgetown University,Washington,DC,42605,31000,Monetary Gift,HONG KONG,Winston Zee
11173,144500,Georgetown University,Washington,DC,42605,421162,Contract,CHINA,Government of Guangdong
11174,144500,Georgetown University,Washington,DC,42619,170027,Contract,QATAR,Jasoor Institute
11175,144500,Georgetown University,Washington,DC,42667,426354,Contract,FRANCE,Institut Francais de Gestion
11176,144500,Georgetown University,Washington,DC,42692,167716,Monetary Gift,THE NETHERLANDS,Stichting Porticus
11177,144500,Georgetown University,Washington,DC,42731,500000,Monetary Gift,CHINA,Spring Breeze Foundation
11178,144500,Georgetown University,Washington,DC,42753,784399,Contract,QATAR,Qatar National Research Fund
11179,144500,Georgetown University,Washington,DC,42895,2015000,Monetary Gift,QATAR,Embassy of the State of Qatar
11180,144500,Georgetown University,Washington,DC,42916,500000,Monetary Gift,HONG KONG,Spring Breeze Foundation
11181,144500,Georgetown University,Washington,DC,42917,30471294,Contract,QATAR,Qatar Foundation
11182,144500,Georgetown University,Washington,DC,42931,467328,Contract,FRANCE,Institut Francais de Gestion
11183,144500,Georgetown University,Washington,DC,42931,27445391,Contract,QATAR,Qatar Foundation
11184,144500,Georgetown University,Washington,DC,42931,293491,Contract,QATAR,Qatar National Research Fund
11185,144500,Georgetown University,Washington,DC,42935,323244,Contract,FRANCE,Universite de Versailles
11186,144500,Georgetown University,Washington,DC,42956,490924,Contract,CHINA,China Shenhua EnergyCompany
11187,144500,Georgetown University,Washington,DC,42975,526458,Contract,QATAR,Jasoor Institute
11188,144500,Georgetown University,Washington,DC,43056,73738,Contract,FRANCE,Institut Francais de Gestion
11189,144500,Georgetown University,Washington,DC,43100,500000,Monetary Gift,HONG KONG,Spring Breeze Foundation
11190,144500,Georgetown University,Washington,DC,43137,629375,Contract,QATAR,Supreme Cmte for Delivery & Legacy
11191,144500,Georgetown University,Washington,DC,43144,296005,Contract,QATAR,Qatar National Research Fund
11192,144500,Georgetown University,Washington,DC,43201,250000,Monetary Gift,QATAR,Embassy of the State of Qatar
11193,144500,Georgetown University,Washington,DC,43249,1756500,Contract,SPAIN,Esade
11194,144500,Georgetown University,Washington,DC,43281,32937843,Contract,QATAR,Qatar Foundation
11195,144500,Georgetown University,Washington,DC,43281,500000,Monetary Gift,HONG KONG,Spring Breeze Foundation
11196,144500,Georgetown University,Washington,DC,43364,421162,Contract,CHINA,Dp of HR and Soc Sec of Guangdong
11197,144500,Georgetown University,Washington,DC,43430,531527,Contract,CHINA,Shenhua School of Management
11198,144500,Georgetown University,Washington,DC,43462,300000,Monetary Gift,KOREA,Korea Foundation
11199,144500,Georgetown University,Washington,DC,43462,500000,Monetary Gift,UNITED ARAB EMIRATES,Walid Hajj
11200,144500,Georgetown University,Washington,DC,43462,202584,Contract,QATAR,Qatar National Research Fund
11201,144500,Georgetown University,Washington,DC,43462,500000,Monetary Gift,HONG KONG,Spring Breeze Foundation
11202,144500,Georgetown University,Washington,DC,43462,24317702,Contract,QATAR,Qatar Foundation
11203,144500,Georgetown University,Washington,DC,43465,294582,Monetary Gift,ENGLAND,"UK Friends of Georgetown, LTD"
11204,144500,Georgetown University,Washington,DC,43588,319159,Monetary Gift,SWEDEN,Wallenberg Foundation
11205,144500,Georgetown University,Washington,DC,43602,252800,Monetary Gift,QATAR,Embassy of Qatar
11206,144500,Georgetown University,Washington,DC,43614,793666,Contract,SPAIN,Fundacio Esade
11207,144500,Georgetown University,Washington,DC,43619,2640000,Contract,QATAR,Qatar Leadership Center
11208,144500,Georgetown University,Washington,DC,43640,500000,Monetary Gift,HONG KONG,Spring Breeze Foundation
11209,144500,Georgetown University,Washington,DC,43645,500000,Monetary Gift,ENGLAND,February Foundation
11210,144500,Georgetown University,Washington,DC,43646,29077140,Contract,QATAR,Qatar Foundation
11211,144500,Georgetown University,Washington,DC,43646,539496,Monetary Gift,ENGLAND,"UK Friends of Georgetown, Limited"
11212,144500,Georgetown University,Washington,DC,43676,39980,Monetary Gift,QATAR,Embassy of Qatar
11213,144500,Georgetown University,Washington,DC,43703,345277,Contract,FRANCE,Univesite de Versailles
11214,144500,Georgetown University,Washington,DC,43770,263501,Monetary Gift,NORWAY,Ministry of Foreign Affairs of Norw
11215,144500,Georgetown University,Washington,DC,43798,402172,Contract,PERU,Universidad del Pacifico
11216,144500,Georgetown University,Washington,DC,43801,640800,Monetary Gift,NEW ZEALAND,The Crown in Right of New Zealand
11217,144500,Georgetown University,Washington,DC,43804,407232,Contract,ENGLAND,"Book Network, International"
11218,144500,Georgetown University,Washington,DC,43805,268878,Contract,SPAIN,Fondacio Esade
11219,144500,Georgetown University,Washington,DC,43811,315549,Contract,FRANCE,Institute Francais de Gestion
11220,144500,Georgetown University,Washington,DC,43819,517983,Contract,ITALY,Fondazione Giacomo Brodolini
11221,144500,Georgetown University,Washington,DC,43825,600000,Monetary Gift,SOUTH KOREA,Korea Foundation
